      134862         247
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638713     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638712       -7.49770364638712       -7.49770364638713     
  -7.49770364638712       -7.49770364638713       -7.49770364638712     
  -7.49770364638713       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638712       -7.49770364638713       -7.49770364638712     
  -7.49770364638712       -7.49770364638712       -7.49770364638713     
  -7.49770364638712       -7.49770364638712       -7.49770364638713     
  -7.49770364638712       -7.49770364638712       -7.49770364638712     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638712       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713       -7.49770364638713       -7.49770364638713     
  -7.49770364638713      -1.934783782386089E-002 -1.934783782386089E-002
 -1.934783782386089E-002 -1.934783782386089E-002 -1.934783782386089E-002
 -1.934783782386089E-002 -1.934783782386089E-002 -1.934783782386089E-002
 -1.934783782386089E-002 -1.934783782386089E-002 -1.934783782386089E-002
 -1.934783782386089E-002 -1.934783782386089E-002 -1.934783782386089E-002
 -1.934783782386090E-002 -1.934783782386090E-002 -1.934783782386090E-002
 -1.934783782386090E-002 -1.934783782386090E-002 -1.934783782386090E-002
 -1.934783782386090E-002 -1.934783782386090E-002 -1.934783782386090E-002
  -96739.1891193045       -96739.1891193045       -96739.1891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193046       -9.67391891193045       -9.67391891193046     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193046     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193046     
  -9.67391891193046       -9.67391891193046       -9.67391891193046     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193046       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045       -9.67391891193045     
  -9.67391891193045       -9.67391891193045      -2.793666673040886E-002
 -2.793666673040886E-002 -2.793666673040886E-002 -2.793666673040885E-002
 -2.793666673040886E-002 -2.793666673040886E-002 -2.793666673040886E-002
 -2.793666673040886E-002 -2.793666673040886E-002 -2.793666673040885E-002
 -2.793666673040885E-002 -2.793666673040885E-002 -2.793666673040885E-002
 -2.793666673040884E-002 -2.793666673040884E-002 -2.793666673040884E-002
 -2.793666673040884E-002 -2.793666673040883E-002 -2.793666673040884E-002
 -2.793666673040884E-002 -2.793666673040884E-002 -2.793666673040884E-002
 -2.793666673040884E-002  -139683.333652044       -139683.333652044     
  -139683.333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
  -13.9683333652044       -13.9683333652044       -13.9683333652044     
 -7.214060922496714E-002 -7.214060922496715E-002 -7.214060922496715E-002
 -7.214060922496715E-002 -7.214060922496715E-002 -7.214060922496715E-002
 -7.214060922496716E-002 -7.214060922496715E-002 -7.214060922496715E-002
 -7.214060922496715E-002 -7.214060922496715E-002 -7.214060922496715E-002
 -7.214060922496716E-002 -7.214060922496716E-002 -7.214060922496716E-002
 -7.214060922496716E-002 -7.214060922496718E-002 -7.214060922496718E-002
 -7.214060922496718E-002 -7.214060922496718E-002 -7.214060922496719E-002
 -7.214060922496718E-002 -7.214060922496718E-002  -360703.046124836     
  -360703.046124836       -360703.046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124837     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124837       -36.0703046124836       -36.0703046124836     
  -36.0703046124836       -36.0703046124836       -36.0703046124836     
  -36.0703046124836      -3.999718324795573E-002 -3.999718324795573E-002
 -3.999718324795572E-002 -3.999718324795572E-002 -3.999718324795572E-002
 -3.999718324795572E-002 -3.999718324795572E-002 -3.999718324795572E-002
 -3.999718324795572E-002 -3.999718324795572E-002 -3.999718324795572E-002
 -3.999718324795571E-002 -3.999718324795572E-002 -3.999718324795572E-002
 -3.999718324795572E-002 -3.999718324795571E-002 -3.999718324795572E-002
 -3.999718324795572E-002 -3.999718324795571E-002 -3.999718324795571E-002
 -3.999718324795570E-002 -3.999718324795571E-002 -3.999718324795570E-002
  -199985.916239779       -199985.916239779       -199985.916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239779       -19.9985916239779     
  -19.9985916239779       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778       -19.9985916239778     
  -19.9985916239778       -19.9985916239778      -1.857524070598841E-002
 -1.857524070598841E-002 -1.857524070598841E-002 -1.857524070598840E-002
 -1.857524070598840E-002 -1.857524070598840E-002 -1.857524070598841E-002
 -1.857524070598841E-002 -1.857524070598840E-002 -1.857524070598841E-002
 -1.857524070598841E-002 -1.857524070598841E-002 -1.857524070598841E-002
 -1.857524070598840E-002 -1.857524070598840E-002 -1.857524070598840E-002
 -1.857524070598841E-002 -1.857524070598841E-002 -1.857524070598840E-002
 -1.857524070598840E-002 -1.857524070598840E-002 -1.857524070598840E-002
 -1.857524070598840E-002  -92876.2035299420       -92876.2035299420     
  -92876.2035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299419       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299419       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299420       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299421       -9.28762035299421       -9.28762035299421     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299421       -9.28762035299421     
  -9.28762035299420       -9.28762035299421       -9.28762035299420     
  -9.28762035299421       -9.28762035299420       -9.28762035299421     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
  -9.28762035299420       -9.28762035299420       -9.28762035299420     
 -1.857524070598823E-002 -1.857524070598824E-002 -1.857524070598824E-002
 -1.857524070598824E-002 -1.857524070598824E-002 -1.857524070598824E-002
 -1.857524070598824E-002 -1.857524070598824E-002 -1.857524070598824E-002
 -1.857524070598824E-002 -1.857524070598824E-002 -1.857524070598824E-002
